"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DBLOAMIM_00253",64.5712862595685,-2.65851014989866,0.411496087866789,-6.46059641461108,1.04291120712813e-10,2.91783379949849e-09
"DBLOAMIM_00254",167.067123552065,-3.3825885983983,0.307352622563764,-11.0055628293737,3.59265519414919e-28,4.30776465660365e-26
"DBLOAMIM_00255",87.974297491756,-2.60495609873809,0.378584194254709,-6.88078408520536,5.9524013249617e-12,1.92155724823764e-10
"DBLOAMIM_00256",135.757929300782,-3.15930833721533,0.376190022564637,-8.39817152958249,4.53484442144067e-17,2.37890380274742e-15
"DBLOAMIM_00257",175.969876953762,-2.59898461631178,0.273617868382058,-9.4985924409102,2.1274641160698e-21,1.48804295673993e-19
"DBLOAMIM_00258",60.2561212213784,-3.01108287356395,0.44305413560425,-6.79619629203405,1.07417400273818e-11,3.35765495123978e-10
"DBLOAMIM_00259",361.039081609659,-2.31647692178583,0.231359269009904,-10.0124664626541,1.34360284174309e-23,1.02520968348761e-21
"DBLOAMIM_00260",206.695606715158,-3.73093726612623,0.311180823229594,-11.9896117871425,4.02788435066503e-33,6.7614751966497e-31
"DBLOAMIM_00261",37.9436467771569,-3.56541409668526,0.610612549472741,-5.83907766023473,5.24905994142262e-09,1.18010115468769e-07
"DBLOAMIM_00262",49.9183450401123,-3.84681109062525,0.554925792730489,-6.93211802554207,4.14585826117257e-12,1.37358830284639e-10
"DBLOAMIM_00263",37.940066457344,-2.25707421508241,0.490952259104069,-4.59733950344034,4.27920028118543e-06,5.92034412528841e-05
"DBLOAMIM_00264",23.9766082307854,-2.35614586619013,0.677452413675543,-3.47795036024268,0.000505263484656534,0.00353085650743541
"DBLOAMIM_00265",34.3208749052965,-2.48147356373111,0.535912295832417,-4.63037251249612,3.65008464323264e-06,5.19260628907333e-05
"DBLOAMIM_00266",67.0287418770266,-3.54405449379381,0.472426968653962,-7.50180393784784,6.29454759464574e-14,2.43841089897199e-12
"DBLOAMIM_00267",135.341500627202,-3.63788105714623,0.348025021751626,-10.4529296164873,1.42067663032316e-25,1.1924212517179e-23
"DBLOAMIM_00268",205.034839109482,-3.75767182396644,0.303011857828394,-12.4010718619947,2.57851145389153e-35,5.41057653408239e-33
"DBLOAMIM_00269",131.374824616405,-3.69654774236098,0.348792515409818,-10.5981280533434,3.0400422846945e-26,2.83512091587435e-24
"DBLOAMIM_00270",125.834668743553,-3.14035779530991,0.357643825541956,-8.78068505880444,1.62481933076402e-18,9.51463970898561e-17
"DBLOAMIM_00271",40.1534548139564,-2.12443987333962,0.483706823610107,-4.39199897467651,1.12313229072376e-05,0.000136620633238764
"DBLOAMIM_00272",140.030501329583,-0.943526681147369,0.279079764226808,-3.38084949928711,0.00072262110872667,0.00483925519088764
"DBLOAMIM_00273",493.679212312329,-1.39463351227287,0.195660904680932,-7.12780876970353,1.01979321465337e-12,3.61667509084110e-11
"DBLOAMIM_00274",116.148270903975,-1.76836026720033,0.298604498039822,-5.92208181326358,3.17891395012037e-09,7.27682302400282e-08
"DBLOAMIM_00275",340.328735852003,-0.888865478062897,0.269289350040104,-3.30078214355867,0.000964157167122576,0.00620907352126508
"DBLOAMIM_00276",164.598793749524,-0.855187615651207,0.240645175179205,-3.55372849264217,0.000379811102157315,0.00278012893962826
"DBLOAMIM_00277",40.9646472849138,-3.35971904269142,0.560271351366144,-5.99659260552805,2.01500722549048e-09,4.78659263564626e-08
"DBLOAMIM_00278",39.0570505570228,-1.58314456928856,0.468761752827877,-3.37729040336161,0.000732037191080902,0.00487637472788813
"DBLOAMIM_00279",64.6134744347908,-1.48923782727136,0.395280975444313,-3.76754238070121,0.000164862559140886,0.00136106204562869
"DBLOAMIM_00280",108.613148810826,0.32503680418742,0.27854034077939,1.16692901027524,0.243239039239592,0.446127027842479
"DBLOAMIM_00281",399.698845779925,0.262237358307317,0.171215906971033,1.5316179608924,0.125616737685276,0.285819654163415
"DBLOAMIM_00282",196.250166248899,-0.450741446254157,0.216311208306554,-2.08376371147338,0.0371816657070548,0.117617379711513
"DBLOAMIM_00283",36.4572242400215,-1.1786618450749,0.444237491261103,-2.65322461129723,0.00797267981623147,0.0363023648775241
"DBLOAMIM_00284",110.926919396334,-0.370334908739421,0.314172426518215,-1.17876324425928,0.238492464093917,0.441777003098774
"DBLOAMIM_00285",1923.69609671981,0.142519975241709,0.150037474979226,0.949895852762404,0.342165174332694,0.54912167557025
"DBLOAMIM_00286",108.619343840661,0.91803009833238,0.305670683181952,3.00333054114292,0.00267042220140532,0.014745883998111
"DBLOAMIM_00287",41.3353741853766,2.01657782989641,0.473522345103619,4.25867512008357,2.05642085697025e-05,0.000230136343015604
"DBLOAMIM_00288",90.8970058276073,2.65400605232797,0.439276832516407,6.0417619502591,1.52440264783456e-09,3.69081333389176e-08
"DBLOAMIM_00289",45.3954036487028,1.81106752362934,0.537126087393603,3.3717735297824,0.000746858344150722,0.00496197707274807
"DBLOAMIM_00290",1473.5281750467,0.284477180308453,0.1974957573297,1.44042172933136,0.149748119661368,0.323939660916946
"DBLOAMIM_00291",213.245039476694,-1.50652031438044,0.25339422189771,-5.94536174936375,2.75846981223684e-09,6.43132128445589e-08
"DBLOAMIM_00292",26.5729985709946,-0.346895097697989,0.524563031692587,-0.661302983129931,0.50841802876533,0.701410920344693
"DBLOAMIM_00293",13.1911488735849,-1.06667393503084,0.681254447204668,-1.56574968340777,0.117407229956682,0.271970013827899
"DBLOAMIM_00294",154.553561628893,0.139149775177607,0.247948613997294,0.561204085533326,0.574658418128781,0.750902904436051
"DBLOAMIM_00295",108.080104584844,0.0184807216927502,0.321127751628664,0.0575494381878288,0.954107525354675,0.983398587328314
"DBLOAMIM_00296",6552.91970364295,0.212808487067877,0.185955295522209,1.14440670522588,0.252455008737873,0.456012705883762
"DBLOAMIM_00297",288.491437243345,0.40205929248162,0.205150601828485,1.95982506947632,0.050016240011863,0.146784256818031
"DBLOAMIM_00298",502.153295429275,0.316043756875347,0.204783748353433,1.54330487363622,0.122756821694265,0.281513367054789
"DBLOAMIM_00299",256.991351337272,0.48056740147116,0.209952519702061,2.28893371774305,0.0220832038226598,0.0789850954907066
"DBLOAMIM_00300",3.50656580530947,-0.622966628985796,1.29402263567103,-0.481418648957984,0.630218985045993,0.789970199338011
"DBLOAMIM_00301",88.1218719069323,0.760299113615245,0.332153357238483,2.28900023752991,0.0220793385849398,0.0789850954907066
"DBLOAMIM_00302",272.052216026822,-0.070129685078619,0.194417533255312,-0.360716875193162,0.71831110830538,0.849956471199694
"DBLOAMIM_00303",59.1430282061261,-0.913327712349002,0.342522296273381,-2.66647667111293,0.00766509260569086,0.0352202612794336
"DBLOAMIM_00304",93.3809018089893,-0.444374295333736,0.338557093308966,-1.31255349279656,0.18933344963462,0.383048839038785
"DBLOAMIM_00305",617.974826469588,-0.657148056127526,0.231217028735225,-2.8421265497709,0.00448136992497084,0.0227961403456092
"DBLOAMIM_00306",828.392094151337,-0.207780442643638,0.163269561261149,-1.27262204319453,0.20315219266829,0.400870953343561
"DBLOAMIM_00307",308.760693288032,-0.956660850168065,0.201943508622734,-4.73726962897964,2.16616878235738e-06,3.24667440117612e-05
"DBLOAMIM_00308",249.505277876983,-0.654907089215391,0.232585078957689,-2.81577430568763,0.00486598372576564,0.0244074641862109
"DBLOAMIM_00309",113.907394125005,-0.512222092952071,0.307878080951046,-1.66371731098817,0.096168935188933,0.237638252017403
"DBLOAMIM_00310",220.025174095912,-0.210750446778863,0.222452595740894,-0.947394864406699,0.343437607069713,0.549704781592401
"DBLOAMIM_00311",173.773520351555,-0.101576448520389,0.260265927751657,-0.390279470685506,0.696329902093751,0.835728643218334
"DBLOAMIM_00312",42.0877339372208,-0.777502325690334,0.438688517262612,-1.77233343270961,0.0763392246207802,0.201914041591517
"DBLOAMIM_00313",57.5617348357736,-0.23758856771718,0.336275363258083,-0.706529807641117,0.479858722705334,0.67577419674051
"DBLOAMIM_00314",60.6673273007647,-0.402887011186335,0.365451452542918,-1.10243647516771,0.270271961417917,0.475572885290227
"DBLOAMIM_00315",152.409247962236,-0.638576988153307,0.253549710933904,-2.51854749035692,0.0117839991154582,0.0489638775127454
"DBLOAMIM_00316",239.205574904925,0.561538955566427,0.225834153245646,2.48651033289738,0.0129002823309926,0.0526465330785081
"DBLOAMIM_00317",3641.87207070922,0.384295632166934,0.215316591044701,1.78479340724446,0.074294833118739,0.197544234205897
"DBLOAMIM_00318",788.000216066852,1.29644921169156,0.246806949217655,5.25288779672183,1.49732760753354e-07,2.65512036321793e-06
"DBLOAMIM_00319",209.654730948421,0.592572468060728,0.305847275443079,1.93747832869288,0.0526868999514254,0.151791320455022
"DBLOAMIM_00320",195.559478900824,1.32588020380267,0.309496363826591,4.28399283083517,1.83568829830065e-05,0.000209152178059775
"DBLOAMIM_00321",1386.80066525694,0.133931637736292,0.153642872920778,0.871707455023643,0.383367992222145,0.59440923917202
"DBLOAMIM_00322",353.207727619793,-0.246622075645453,0.200473276285459,-1.23019925755232,0.218622497852581,0.418943264530288
"DBLOAMIM_00323",101.308559814853,-1.13660705685874,0.384270717696119,-2.95782895889966,0.0030981397941653,0.0167405922783438
"DBLOAMIM_00324",172.464225550449,-0.208671034776993,0.219086796035169,-0.952458288465254,0.340864610400968,0.547732666872775
"DBLOAMIM_00326",56180.0292844565,0.555519646700625,0.167699100695254,3.31259764898875,0.00092433851833462,0.0059679086901707
"DBLOAMIM_00327",726.084514689543,1.54824288809852,0.219921900504265,7.03996684526875,1.92285580195729e-12,6.63253549223077e-11
"DBLOAMIM_00328",107.056407824456,0.910969017425115,0.253215128983968,3.59760896230964,0.000321155968687775,0.00245796574211495
"DBLOAMIM_00329",268.793064135843,0.0415328694692464,0.213226379305236,0.194782979500823,0.845562847465976,0.925707691631356
"DBLOAMIM_00330",302.978462672237,0.319695507927952,0.192903083223208,1.65728563061914,0.0974617410542402,0.239189730969373
"DBLOAMIM_00331",111.236525190634,0.792559787868874,0.259448745648515,3.05478365635495,0.00225222922530849,0.0126305416243358
"DBLOAMIM_00332",13.4363124442159,-0.0165109810829538,0.647387640818286,-0.025504010336194,0.979652949743317,0.989558084568207
"DBLOAMIM_00333",308.716578857515,-0.440224926033123,0.222230440297072,-1.98093890938002,0.047598124945914,0.141168526046892
"DBLOAMIM_00334",315.812791624633,-0.16380349709912,0.2329708428971,-0.703107286139964,0.481988891813721,0.677637090779983
"DBLOAMIM_00335",917.092960891474,0.478190247553684,0.19447748502186,2.4588463158084,0.0139384270651398,0.0557094592857491
"DBLOAMIM_00336",57.0018297069586,0.197054632433583,0.349487665899026,0.56383858905772,0.572863986966164,0.748946790851922
"DBLOAMIM_00337",161.296638255507,0.25442598599828,0.230193067993798,1.10527214488116,0.269041683994489,0.474449551935742
"DBLOAMIM_00338",57.9357411562425,-0.108192628302387,0.385936080174377,-0.280338205885032,0.779218041367755,0.883020264700274
"DBLOAMIM_00339",174.119028626792,0.446665183066225,0.229133950544384,1.94936272867911,0.0512521222462574,0.148849877527193
"DBLOAMIM_00340",385.275295164351,0.383138552282841,0.221994455276447,1.72589244089778,0.0843667648984023,0.216711637723295
"DBLOAMIM_00341",456.21033330497,0.0356190247792787,0.1703936994191,0.209039564847231,0.834417352553875,0.916694107212329
"DBLOAMIM_00342",123.61149662404,0.0153720112818495,0.287907292198827,0.0533922262421672,0.957419398939868,0.983689789769435
"DBLOAMIM_00343",135.104303805688,0.183570487813326,0.256406252266162,0.715936082645798,0.474030817080716,0.671321483357279
"DBLOAMIM_00344",71.6139901845845,0.394773661832958,0.337015446398732,1.17138150803299,0.241445461839357,0.445248275477562
"DBLOAMIM_00345",1486.24148142939,0.613621676052944,0.225297551418744,2.72360561483623,0.0064573565457419,0.0307365288888055
"DBLOAMIM_00346",925.491248222054,-0.0260805592254508,0.150820886180273,-0.172924055056123,0.862711123285555,0.936339055359063
"DBLOAMIM_00347",272.803044754952,0.0111533675214421,0.202600903518197,0.0550509268604536,0.956097891507606,0.983689789769435
"DBLOAMIM_00348",107.686007472791,-0.0409663456492787,0.27531564722563,-0.148797738385372,0.881713235279764,0.947164644383296
"DBLOAMIM_00349",289.960540615406,0.303514874249254,0.227412417222591,1.33464512604945,0.18199252121777,0.373477724878847
"DBLOAMIM_00350",1508.04655635272,0.0944503948003384,0.184327323724135,0.512405827264618,0.60836701351298,0.775629437987688
"DBLOAMIM_00351",3774.37703484955,1.1042254505254,0.164400963560901,6.71666045385647,1.8593654849532e-11,5.38147389783006e-10
"DBLOAMIM_00352",745.192269496911,0.390876555377137,0.21247836487231,1.8396063788049,0.0658260472036824,0.180949767313179
"DBLOAMIM_00353",70.3786528499621,-0.377818638836202,0.325296632089692,-1.16145880886965,0.245455365077064,0.447867108162353
"DBLOAMIM_00354",144.614591922788,0.343379592005631,0.231323274226984,1.48441436839033,0.137699025237334,0.304680268495261
"DBLOAMIM_00355",11.1577399937734,-0.802709849099161,0.82727966328414,-0.970300473618024,0.331896741284612,0.538476800615112
"DBLOAMIM_00356",23.1900150381744,-0.385733993168877,0.583610761088754,-0.660943935388153,0.50864826868523,0.701410920344693
"DBLOAMIM_00357",21.6131632513555,-0.00618670595629329,0.529487470918983,-0.0116843292732793,0.990677466194232,0.994627535836155
"DBLOAMIM_00358",92.4712992304329,-0.0292023890073704,0.290336122290103,-0.100581315122034,0.919882829848626,0.964931600132097
"DBLOAMIM_00359",1257.78223762419,0.309021561177247,0.195450344359527,1.58107452913364,0.113860997806766,0.266699527885989
"DBLOAMIM_00360",104.775168180825,-0.132585370761718,0.298682692432899,-0.443900413786126,0.657114585378797,0.807623557510343
"DBLOAMIM_00361",37.6176390595652,-0.202690894096532,0.407589486175845,-0.497291762842689,0.61898331962107,0.782429718276031
"DBLOAMIM_00362",17.3718595912464,0.0368748238249147,0.556259738289044,0.0662906575592458,0.947146421052869,0.979985355429426
"DBLOAMIM_00363",12.9918900649892,0.0711164180657076,0.710193950554687,0.100136614808058,0.920235866994969,0.964931600132097
"DBLOAMIM_00364",3.20940251525314,2.32218317658795,1.2646706664631,1.83619596640316,0.0663286790275012,0.181538710642661
"DBLOAMIM_00365",61.2033975908137,-1.31747502042016,0.404847021781437,-3.25425395158624,0.00113690597692222,0.00719278706002551
"DBLOAMIM_00366",281.191453418439,-0.390173947476178,0.224121784474087,-1.7409014852873,0.0817008483308053,0.212523487703479
"DBLOAMIM_00367",25.8330786327221,-0.0991033030499315,0.465253376783048,-0.213009314913891,0.831319697162169,0.915193281260052
"DBLOAMIM_00368",173.58670572169,0.0771357104261165,0.243920861945807,0.316232526446443,0.751826021019258,0.867234370419985
"DBLOAMIM_00369",19.0233744455331,-1.17326360433001,0.689852613114189,-1.70074532157465,0.0889908206955894,0.224286664477405
"DBLOAMIM_00370",126.218259560128,0.0373277235190149,0.245130267447187,0.15227708886279,0.878968394608915,0.944998771183083
"DBLOAMIM_00371",256.215400617007,-0.0134994938220206,0.287333657325385,-0.0469819440843763,0.962527618169334,0.984159492667792
"DBLOAMIM_00372",1019.92708996368,-0.128983884080351,0.15953631078576,-0.808492332843035,0.41880721802346,0.621688430843922
"DBLOAMIM_00373",315.321310573072,0.139413896400871,0.206669150962227,0.674575260757476,0.499945655061024,0.694736842960077
"DBLOAMIM_00374",9.12393263933775,-0.240523996363206,0.767349138972522,-0.313447926305445,0.753940377410304,0.867234370419985
"DBLOAMIM_00375",160.74356554984,0.0222030404064656,0.232167325328135,0.0956337864300448,0.923811430480913,0.966740647250769
"DBLOAMIM_00376",288.449839011097,-0.0787704397887484,0.194857556744815,-0.404246266373471,0.686031634515521,0.828900026732284
"DBLOAMIM_00377",115.467641761987,0.232624197882514,0.31405354127448,0.740715092523675,0.458866206332989,0.658361884641861
"DBLOAMIM_00378",33.6606271019923,-1.49248170332142,0.49049566840241,-3.04280302450493,0.00234385700091157,0.0130571502838392
"DBLOAMIM_00379",131.44622244841,-0.890050323914073,0.256555533848874,-3.46923065958251,0.000521951125515995,0.00359090965587233
"DBLOAMIM_00380",30.4313421830495,-0.967379353972797,0.465447745673943,-2.07838444371899,0.0376739643567323,0.118130521674873
"DBLOAMIM_00381",23.2120634866077,-1.41945516930436,0.554657138788775,-2.55915784732182,0.0104926086785445,0.0450859874617323
"DBLOAMIM_00382",388.966661497459,-0.848778064245877,0.187258474431001,-4.53265502042006,5.82469001666781e-06,7.88525239890836e-05
"DBLOAMIM_00383",115.680052164387,0.108891035733267,0.256951827412322,0.423779962298277,0.67172629278629,0.819198162130359
"DBLOAMIM_00384",141.536332332862,-0.828772582250333,0.302264195419587,-2.7418814229713,0.00610883899445035,0.0294026561885856
"DBLOAMIM_00385",2795.15234352046,0.865110712915185,0.195276807677341,4.4301764413551,9.41560195729682e-06,0.000117368741230066
"DBLOAMIM_00386",295.520243996029,-1.45048877619023,0.237692142122914,-6.10238421529374,1.04497805975662e-09,2.57966152398741e-08
"DBLOAMIM_00387",563.280036286583,-0.543539841482829,0.270087272384649,-2.0124600344319,0.0441714655287101,0.13403164846448
"DBLOAMIM_00388",2038.25062992976,-0.192601877012421,0.158099849147851,-1.21822935347841,0.223136827923261,0.423874681258975
"DBLOAMIM_00389",670.683357479196,-0.292492519534224,0.180735568220027,-1.61834509064726,0.105588248340775,0.252790973839683
"DBLOAMIM_00390",2806.63179576731,-0.197264587891806,0.197394045450863,-0.999344166847783,0.31762799678467,0.524005731333295
"DBLOAMIM_00391",1787.21135219922,-0.129494225441321,0.148793866849848,-0.870292762617681,0.384140433073447,0.594821078672225
"DBLOAMIM_00392",1940.27184717343,-0.829810259676593,0.185062614513824,-4.48394324189452,7.32761605620798e-06,9.41374348445495e-05
"DBLOAMIM_00393",313.385552785644,0.134291833652891,0.198661725720611,0.675982417678952,0.49905180823304,0.693877666002647
"DBLOAMIM_00394",598.652528255056,-0.412880450333375,0.21492097680583,-1.92108028015521,0.0547215872881562,0.156223307019929
"DBLOAMIM_00395",1174.55467208052,0.300160207482183,0.161944491867562,1.8534758670746,0.0638141820263379,0.176382118926804
"DBLOAMIM_00396",1306.75726586108,-0.858776009732513,0.155342497074933,-5.5282747857353,3.23395237130109e-08,6.41188352042217e-07
"DBLOAMIM_00397",1264.75332500247,-0.194066313848766,0.154861807335033,-1.2531580070541,0.210148209003347,0.408602985261152
